DATETIME,TA,RH,VW,ISWR,RSWR,ILWR,TSS,PSUM,HS,TSG
,C,%,M/S,W/M2,W/M2,W/M2,C,MM,MM,C
2020-12-05T19:00:00,4.06,35.34,1.5,286.7,83.2,188,-5.98,256.032,450.088,0.24
2020-12-05T20:00:00,5.61,33.83,1.54,386.4,136.7,182.5,-3.89,256.286,448.056,0.23
2020-12-05T21:00:00,6.22,33.06,1.32,472,154.9,176.9,-3.59,256.54,450.088,0.23
2020-12-05T22:00:00,6.19,32.28,1.33,385.1,145.6,171.2,-3.44,256.794,447.04,0.23
2020-12-05T23:00:00,4.89,34.06,1.31,242.4,109.3,168.6,-4.3,256.794,448.056,0.24
2020-12-06T00:00:00,3.67,35.47,1.07,56.44,43.19,172.6,-5.83,256.794,441.96,0.24
2020-12-06T01:00:00,1.81,39.17,1.08,0,3.34,180.8,-7.17,256.794,449.072,0.22
2020-12-06T02:00:00,1.71,38.15,1.01,0,3.5,185.6,-7.23,256.54,440.944,0.24
2020-12-06T03:00:00,1.66,37.42,1.14,0,3.18,187.6,,256.54,448.056,0.24
2020-12-06T04:00:00,1.79,35.95,1,0,3.18,189.3,-6.96,256.286,447.04,0.24
2020-12-06T05:00:00,1.86,34.76,0.99,0,3.31,192.1,-6.83,256.286,441.96,0.24
2020-12-06T06:00:00,2.56,34.76,1.25,0,3.12,193.2,-6.18,256.286,438.912,0.25
2020-12-06T07:00:00,1.53,38.15,1.06,0,2.37,194.4,-6.82,256.286,441.96,0.25
2020-12-06T08:00:00,0.9,38.26,1.04,0,2.48,198,-7.47,256.286,443.992,0.26
2020-12-06T09:00:00,1.61,32.89,1.02,0,3.49,200.5,-6.98,256.032,446.024,0.26
2020-12-06T10:00:00,1.66,36.63,0.86,0,2.3,211.8,-6.67,256.286,440.944,0.26
2020-12-06T11:00:00,1.53,33.83,0.83,0,2.87,204.3,-7.31,256.032,447.04,0.26
2020-12-06T12:00:00,1.29,35.04,0.85,0,0,204.6,-7.41,256.032,442.976,0.27
2020-12-06T13:00:00,2.08,34.31,0.67,0,0,262.8,-4.42,256.032,448.056,0.28
2020-12-06T14:00:00,1.49,34.45,0.8,0,0,244.2,-5.18,256.286,445.008,0.27
2020-12-06T15:00:00,-0.36,40.12,0.75,0,0,186.7,-8.81,256.032,447.04,0.28
2020-12-06T16:00:00,0.14,38.23,0.68,17.7,14.5,199.6,-8.47,256.032,441.96,0.29
2020-12-06T17:00:00,1.06,39.6,0.49,98.4,63.64,236.2,-6,256.032,445.008,0.28
2020-12-06T18:00:00,1.37,41.45,0.42,139,86,235.1,-5.49,256.286,442.976,0.29
2020-12-06T19:00:00,2.48,39.67,0.47,251.4,124.1,248.5,-3.54,256.286,439.928,0.29
2020-12-06T20:00:00,2.33,46.25,0.66,291.5,126.5,222.2,-4.37,256.286,443.992,0.3
2020-12-06T21:00:00,3.11,43.45,0.64,378.8,147.3,217,-3.81,256.54,440.944,0.3
2020-12-06T22:00:00,4.6,39.67,0.46,352.5,135.3,200.6,-4.09,256.794,439.928,0.31
2020-12-06T23:00:00,3.06,44.87,0.6,223.4,97.1,194.5,-4.73,256.794,442.976,0.32
2020-12-07T00:00:00,1.64,52.84,0.46,47.64,35.61,193,-6.86,256.794,445.008,0.33
2020-12-07T01:00:00,-0.06,55.47,1.12,0,2.48,193.9,-8.08,256.794,451.104,0.3
2020-12-07T02:00:00,-0.49,44.92,3.78,0,2.02,191.8,-6.54,256.54,441.96,0.31
2020-12-07T03:00:00,1.12,39.77,2.63,0,2.56,193.4,-6.18,256.286,441.96,0.3
2020-12-07T04:00:00,2.42,37.62,1.49,0,2.82,195.9,-6.18,256.286,445.008,0.3
2020-12-07T05:00:00,3.1,30.61,1.6,0,3.6,198.2,-6.06,256.286,445.008,0.3
2020-12-07T06:00:00,2.16,37.17,0.97,0,2.11,196.1,-7.22,256.286,438.912,0.3
2020-12-07T07:00:00,2.39,36,0.9,0,3.19,196.3,-7.29,256.286,436.118,0.31
2020-12-07T08:00:00,1.68,38.5,0.86,0,2.62,195.1,-7.67,256.286,439.928,0.31
2020-12-07T09:00:00,0.96,41.84,0.62,0,2.94,192.8,-8.38,256.286,438.912,0.32
2020-12-07T10:00:00,0.57,40.09,0.74,0,3.11,192.3,-8.71,256.286,443.992,0.32
2020-12-07T11:00:00,0.41,42.95,0.75,0,3.02,191.6,-8.62,256.286,435.102,0.32
2020-12-07T12:00:00,0.59,40.63,0.63,0,0,187.7,-8.87,256.286,437.896,0.32
2020-12-07T13:00:00,1.79,35.46,0.75,0,0,188.5,-8.25,256.286,436.88,0.33
2020-12-07T14:00:00,2.21,38.57,0.79,0,0,189.1,-7.77,256.286,439.928,0.32
2020-12-07T15:00:00,1.27,37.81,0.84,0,0,187.5,-8.1,256.286,436.118,0.31
2020-12-07T16:00:00,2.13,38.2,0.72,9.49,10.78,194.3,-7.79,256.286,435.102,0.31
2020-12-07T17:00:00,2.3,38.99,0.59,27.77,26.45,195,-8.03,256.286,432.054,0.31
2020-12-07T18:00:00,2.98,41.23,0.48,79.98,35.54,196.2,-7.72,256.286,438.912,0.32
2020-12-07T19:00:00,4.12,40.33,0.59,270.9,76.88,197.4,-7.02,256.286,436.118,0.33
2020-12-07T20:00:00,6.34,41.43,0.96,368.3,127.8,198.1,-4.47,256.54,435.102,0.32
2020-12-07T21:00:00,6.65,40.81,0.71,449.3,141.8,196.9,-3.54,256.794,434.086,0.32
2020-12-07T22:00:00,6.62,41.66,0.78,361.9,133,194.5,-3.09,256.794,436.118,0.32
2020-12-07T23:00:00,6.12,36.8,0.52,231.3,102.5,194.5,-3.56,257.048,432.054,0.34
2020-12-08T00:00:00,3.93,28.09,0.27,45.08,34.21,191.9,-5.98,257.048,437.896,0.34
2020-12-08T01:00:00,3.31,23.17,0.62,0,3.31,193.7,-7.29,257.048,438.912,0.32
2020-12-08T02:00:00,3.27,21.82,0.72,0,3.18,194.2,-7.38,257.048,441.96,0.32
2020-12-08T03:00:00,3.12,22.14,0.76,0.12,3.35,194.9,-7.51,257.048,440.944,0.32
2020-12-08T04:00:00,3.4,26.27,0.55,0.15,3.31,195.8,-7.59,257.048,434.086,0.32
2020-12-08T05:00:00,3.48,23.36,0.68,0.72,3.81,196.1,-7.45,256.794,443.992,0.32
2020-12-08T06:00:00,4.15,21.4,0.82,0.33,3.54,196,-7.06,256.794,439.928,0.32
2020-12-08T07:00:00,4.26,18.98,0.68,0.21,3.42,194.4,-7.28,256.794,437.896,0.32
2020-12-08T08:00:00,3.42,20.14,0.64,0,3.09,191.2,-7.81,256.794,436.118,0.32
2020-12-08T09:00:00,3.5,19.82,0.98,0,3.35,193.2,-7.42,256.794,438.912,0.32
2020-12-08T10:00:00,3.73,21.25,0.86,0,3.09,197.2,-7.27,256.794,436.118,0.32
2020-12-08T11:00:00,3.94,21.19,0.88,0.18,3.08,203.7,-6.77,256.794,436.88,0.32
2020-12-08T12:00:00,4.12,20.79,0.74,0,0,202.9,-6.51,256.794,446.024,0.32
2020-12-08T13:00:00,3.57,22.89,0.59,0,0,202.7,-6.79,256.794,436.88,0.32
2020-12-08T14:00:00,3.54,20.75,0.55,0,0,203,-7.02,256.54,441.96,0.32
2020-12-08T15:00:00,4.38,18.71,0.55,0,0,217.5,-5.93,256.54,431.038,0.32
2020-12-08T16:00:00,5.02,18.28,0.46,27.05,16.3,261,-3.53,256.794,427.99,0.31
2020-12-08T17:00:00,6.98,23.9,0.13,92.7,57.8,301.9,-0.19,256.794,427.99,0.31
2020-12-08T18:00:00,6.3,34.83,0.14,171.9,83.2,270.3,-0.34,256.794,434.086,0.31
2020-12-08T19:00:00,6.94,33.13,0.36,266.1,73,218.4,-3.3,256.794,433.07,0.33
2020-12-08T20:00:00,8.78,34.46,0.37,357.6,120.3,217.5,-2.08,256.794,426.974,0.34
2020-12-08T21:00:00,9.11,35.31,0.33,433.9,130.9,217.2,-1.28,257.302,419.1,0.34
2020-12-08T22:00:00,9.02,34.99,0.26,347.2,119.7,215.3,-0.79,257.556,429.006,0.33
2020-12-08T23:00:00,8.01,19.3,0.33,196.8,82.5,214.5,-1.46,257.81,427.99,0.35
2020-12-09T00:00:00,7.79,17.06,0.46,57.09,39.22,217.8,-2.99,257.81,437.896,0.36
2020-12-09T01:00:00,5.95,20.2,0.61,0,2.19,221.4,-4.32,257.81,436.118,0.34
2020-12-09T02:00:00,5.31,20.09,0.95,0,2.51,211.7,-5.01,257.81,436.118,0.34
2020-12-09T03:00:00,5.05,19.46,0.88,0,2.65,205.9,-5.63,257.556,442.976,0.35
2020-12-09T04:00:00,3.94,25.89,1.19,0,2.67,189.7,-6.64,257.302,435.102,0.35
2020-12-09T05:00:00,3.37,29.47,1.32,0,2.79,181.5,-7.09,257.048,436.88,0.36
2020-12-09T06:00:00,3.14,26.96,1.06,0,3.12,180.3,-7.41,257.048,436.118,0.36
2020-12-09T07:00:00,3.55,28.19,1.08,0,3.94,179.3,-6.61,256.794,433.07,0.36
2020-12-09T08:00:00,3.44,26.21,1.1,0,3.52,172.2,-6.77,256.794,421.894,0.36
2020-12-09T09:00:00,3.35,24.09,1.18,0,3.79,170.3,-6.88,256.794,436.88,0.36
2020-12-09T10:00:00,3.14,23.84,1.1,0,3.34,170.6,-7.46,256.54,437.896,0.36
2020-12-09T11:00:00,3.2,24.93,0.85,0,3.55,174.6,-7.63,256.54,446.024,0.36
2020-12-09T12:00:00,2.97,27.15,1.11,0,0,175.8,-7.73,256.54,433.07,0.36
2020-12-09T13:00:00,3.78,22.32,1.01,0,0,180.8,-7.42,256.54,440.944,0.36
2020-12-09T14:00:00,2.66,26.66,0.73,0,0,185.5,-7.98,256.54,439.928,0.36
2020-12-09T15:00:00,0.66,32.14,0.48,0,0,224.5,-7.06,256.54,440.944,0.36
2020-12-09T16:00:00,0.66,31.92,0.54,9.33,10.26,194.3,-8.4,256.54,443.992,0.36
2020-12-09T17:00:00,0.99,34.38,0.61,38.17,32,201.5,-7.94,256.286,447.04,0.36
2020-12-09T18:00:00,0.86,36.52,0.78,78.04,38.04,199,-8.38,256.286,442.976,0.36
2020-12-09T19:00:00,2.72,35.36,0.78,317.8,107.6,227.7,-5.35,256.286,439.928,0.37
2020-12-09T20:00:00,2.97,37.18,0.67,307.5,144.3,249.8,-2.54,256.54,445.008,0.35
2020-12-09T21:00:00,0.76,47.84,1.58,297.1,132.2,222.3,-3.69,256.54,447.04,0.34
2020-12-09T22:00:00,1.39,55.23,1.54,212,116.9,242.5,-3.14,256.54,446.024,0.35
2020-12-09T23:00:00,0.09,66,2.79,107.9,66.61,244.7,-3.27,256.286,446.024,0.34
2020-12-10T00:00:00,-1,74.59,2.83,40,26.39,222,-4.67,256.286,446.024,0.34
2020-12-10T01:00:00,-1.97,75.08,2.77,0,1.56,235.3,-4.97,256.032,447.04,0.33
2020-12-10T02:00:00,-2.8,71.17,2.54,0,1.1,228.4,-6.09,256.032,450.088,0.33
2020-12-10T03:00:00,-2.09,65.17,2.6,0,1.81,213,-6.41,255.778,447.04,0.33
2020-12-10T04:00:00,-1.67,62.45,1.63,0,3.02,188.9,-7.71,255.778,452.12,0.34
2020-12-10T05:00:00,-1.64,63.57,1.72,0,3.13,184.5,-7.79,255.778,449.072,0.34
2020-12-10T06:00:00,-2.2,66.07,1.88,0,1.99,199.8,-7.31,255.778,452.12,0.33
2020-12-10T07:00:00,-2.56,67.63,1.87,0,2.29,187.7,-7.9,255.778,450.088,0.33
2020-12-10T08:00:00,-2.73,67.14,2.03,0,2.52,185.2,-8.22,255.778,452.882,0.32
2020-12-10T09:00:00,-2.82,65.01,1.28,0,3,174.5,-9.43,255.778,452.882,0.32
2020-12-10T10:00:00,-2.61,59.78,1.66,0,3.2,182.7,-9.14,255.778,452.882,0.32
2020-12-10T11:00:00,-2.57,40.46,0.99,0,3.32,174.5,-10.76,255.778,453.898,0.32
2020-12-10T12:00:00,-2.25,42.99,1.25,0,0,158.4,-11.22,256.032,455.93,0.32
2020-12-10T13:00:00,-2.56,39.38,1.08,0,0,155.1,-11.69,256.032,457.962,0.33
2020-12-10T14:00:00,-2.53,39.94,1.18,0,0,149.6,-11.88,256.032,458.978,0.33
2020-12-10T15:00:00,-2.75,40.53,2.05,0,0,148.3,-11.11,255.778,458.978,0.32
2020-12-10T16:00:00,-3.24,44.6,1.4,6.5,9.43,152.3,-12.13,255.778,445.008,0.31
2020-12-10T17:00:00,-3.56,49.9,0.56,26.27,25.75,154.4,-13.58,255.778,452.882,0.31
2020-12-10T18:00:00,-2.92,56.58,0.6,71.72,35.86,158.1,-13.45,255.778,454.914,0.31
2020-12-10T19:00:00,-0.62,50.84,0.46,280.5,74.53,162.5,-12,256.032,455.93,0.32
2020-12-10T20:00:00,0.67,64.4,0.96,371.7,125.3,164.9,-9.25,256.032,461.01,0.32
2020-12-10T21:00:00,0.98,47.39,0.68,451.2,139.7,165.2,-8.17,256.286,452.882,0.31
2020-12-10T22:00:00,1.21,52.65,0.91,372.7,135.7,163.1,-7.05,256.286,452.882,0.3
2020-12-10T23:00:00,-0.9,60.02,0.97,215.5,99.5,165.6,-7.41,256.54,453.898,0.3
2020-12-11T00:00:00,-2.73,68.9,1.08,44.67,31.56,167.6,-9.26,256.286,457.962,0.29
2020-12-11T01:00:00,-3.95,73.54,0.63,0,3.39,176.2,-10.91,256.286,457.962,0.29
2020-12-11T02:00:00,-4.25,73.91,0.6,0,3.23,174.3,-11.47,256.286,457.962,0.29
2020-12-11T03:00:00,-4.42,69.42,0.92,0,3.47,167.9,-11.35,256.032,458.978,0.28
2020-12-11T04:00:00,-4.76,69.45,1.25,0,3.07,156.9,-11.36,255.778,461.01,0.28
2020-12-11T05:00:00,-5.33,68.43,1.21,0,3,155.6,-12.59,255.778,461.01,0.27
2020-12-11T06:00:00,-5.4,64.33,0.99,0,3.07,159.6,-13.41,255.778,462.026,0.27
2020-12-11T07:00:00,-5.41,67.36,0.62,0,3.32,165.6,-13.71,255.778,454.914,0.27
2020-12-11T08:00:00,-5.71,70.86,0.58,0,3.2,170.2,-13.54,255.778,459.994,0.27
2020-12-11T09:00:00,-5.76,79.56,0.24,0.74,1.81,242.2,-10.21,255.778,462.026,0.26
2020-12-11T10:00:00,-6.39,87.8,0.29,0,0.7,262.2,-8.72,255.778,459.994,0.25
2020-12-11T11:00:00,-6.34,84.6,0.38,0,1.45,233.7,-9.85,255.778,462.026,0.24
2020-12-11T12:00:00,-6.41,89.8,1.16,0,0,195.3,-10.93,255.524,458.978,0.24
2020-12-11T13:00:00,-6.72,95.7,0.92,0,0,265.9,-8.24,255.524,448.056,0.23
2020-12-11T14:00:00,-6.79,96.4,0.9,0,0,295.6,-7.3,255.778,423.926,0.23
2020-12-11T15:00:00,-6.7,96.4,1.12,0,0,296.4,-7.11,255.778,452.882,0.22
2020-12-11T16:00:00,-6.55,96.4,1.38,2.54,0.75,286.9,-6.89,256.032,440.944,0.21
2020-12-11T17:00:00,-6.59,96.4,1.65,17.91,13.49,283.8,-6.87,256.032,446.024,0.2
2020-12-11T18:00:00,-6.51,96.3,1.36,23.61,18.46,284.2,-6.8,256.286,449.072,0.19
2020-12-11T19:00:00,-7.09,95.7,0.57,31.44,24.51,283.1,-7.29,256.286,452.12,0.19
2020-12-11T20:00:00,-6.99,96,0.28,61.64,47.63,283,-7.33,256.794,455.93,0.19
2020-12-11T21:00:00,-6.29,96,0.56,110.1,81.5,289.5,-6.55,257.048,454.914,0.19
2020-12-11T22:00:00,-6.48,96,0.76,85.6,62.67,288.3,-6.87,257.048,456.946,0.19
2020-12-11T23:00:00,-6.46,95.9,0.08,85.3,58.09,288.6,-9.04,257.048,457.962,0.19
2020-12-12T00:00:00,-6.67,96.1,0.04,48.34,34,286,-9.33,257.048,461.01,0.2
2020-12-12T01:00:00,-7.04,96.1,0.08,2.31,2.62,281.5,-8.73,257.048,456.946,0.19
2020-12-12T02:00:00,-6.86,96.1,0.15,0,0.77,279.8,-8.92,257.048,452.882,0.19
2020-12-12T03:00:00,-6.52,96.1,0.14,0.01,1.21,280.6,-8.24,257.048,448.056,0.2
2020-12-12T04:00:00,-7.34,94.8,0.52,0,0.77,276.8,-12.4,257.048,441.96,0.19
2020-12-12T05:00:00,-7.96,93.5,1.09,0,1.44,272.3,-14.45,257.048,452.882,0.2
2020-12-12T06:00:00,-8.08,92.1,1.01,0,1.66,271.4,-14.77,257.048,451.104,0.2
2020-12-12T07:00:00,-8.26,91,0.85,0,1.67,270.3,-15.09,257.048,448.056,0.2
2020-12-12T08:00:00,-7.96,87.4,0.81,0,2.43,270.3,-15.09,257.048,448.056,0.2
2020-12-12T09:00:00,-7.58,86.6,1.64,0,2.61,272.7,-13.83,257.048,427.99,0.19
2020-12-12T10:00:00,-7.66,86.3,1.9,0,2.39,273.6,-13.12,256.794,433.07,0.19
2020-12-12T11:00:00,-7.58,84,1.83,0,2.53,273.3,-12.86,256.794,448.056,0.18
2020-12-12T12:00:00,-7.47,76.04,1.25,0,0,281.5,-12.99,256.794,450.088,0.19
2020-12-12T13:00:00,-7.52,75.67,0.9,0,0,285.9,-13.98,256.794,451.104,0.19
2020-12-12T14:00:00,-7.32,77.17,1.73,0,0,284.7,-12.36,256.794,452.12,0.19
2020-12-12T15:00:00,-7.65,74.06,1.75,0,0,282.6,-13.29,256.794,457.962,0.18
2020-12-12T16:00:00,-7.76,69.27,1.52,5.57,9.33,274.6,-13.98,256.794,458.978,0.18
2020-12-12T17:00:00,-7.4,64.12,1.22,25.19,26.63,272.3,-14.71,256.794,458.978,0.18
2020-12-12T18:00:00,-6.6,66.18,1.6,66.79,37.04,276.5,-14.1,257.048,452.882,0.18
2020-12-12T19:00:00,-5.86,61.29,2.06,273,76.68,283.5,-12.69,257.048,459.994,0.18
2020-12-12T20:00:00,-4.86,61.92,2.31,373.4,135.1,284.9,-11.41,257.048,455.93,0.17
2020-12-12T21:00:00,-4.82,65.11,2.34,459.2,154,248.8,-10.99,257.048,458.978,0.16
2020-12-12T22:00:00,-4.84,63.87,2.4,376.5,146.2,164.4,-10.77,257.048,457.962,0.16
2020-12-12T23:00:00,-5.29,64.36,1.48,237.4,109.6,152.6,-12.14,257.048,461.01,0.17
2020-12-13T00:00:00,-5.9,66.87,0.76,55.1,40.65,151.6,-14.63,257.302,448.056,0.18
2020-12-13T01:00:00,-7.6,71.46,0.66,0,1.94,152.7,-16.38,257.302,462.026,0.15
2020-12-13T02:00:00,-7.95,72.08,0.81,0,2.81,152.8,-16.32,257.048,455.93,0.16
2020-12-13T03:00:00,-8.04,77.34,0.82,0,2.74,154.9,-16.05,257.048,455.93,0.16
2020-12-13T04:00:00,-8.31,77.31,0.87,0,2.56,159.5,-15.98,257.048,455.93,0.16
2020-12-13T05:00:00,-8.31,73.92,0.76,0,2.57,159.2,-16.04,257.048,453.898,0.16
2020-12-13T06:00:00,-7.96,80.6,0.88,0,2.96,159.9,-15.8,257.048,458.978,0.16
2020-12-13T07:00:00,-7.95,75.47,0.79,0,2.59,159.2,-15.55,257.048,457.962,0.15
2020-12-13T08:00:00,-8.21,73.54,0.88,0,2.66,158.3,-16.13,257.048,452.12,0.15
2020-12-13T09:00:00,-7.83,71.14,0.94,0,2.74,177.4,-14.89,257.048,458.978,0.15
2020-12-13T10:00:00,-7.44,70.35,1.08,0,1.36,233.6,-10.93,256.794,457.962,0.15
2020-12-13T11:00:00,-7.2,72.34,0.74,0,1.17,245,-10.23,256.794,453.898,0.15
2020-12-13T12:00:00,-6.78,72.51,0.88,0,0,241.8,-9.66,256.794,454.914,0.15
2020-12-13T13:00:00,-6.14,68.86,0.98,0,0,241.2,-9.35,256.794,455.93,0.55
2020-12-13T14:00:00,-6.27,70.22,1.33,0,0,251.2,-8.58,256.794,456.946,0.15
2020-12-13T15:00:00,-6.26,64.88,1.2,0,0,254,-8.4,256.794,455.93,0.14
2020-12-13T16:00:00,-5.74,58.01,1.21,6.35,3.73,283.5,-7.4,256.794,453.898,0.14
2020-12-13T17:00:00,-5.62,70.43,1.19,41.18,29.08,284.1,-6.98,256.794,445.008,0.14
2020-12-13T18:00:00,-4.64,58.32,1.06,95.1,66.48,279.9,-6.57,257.048,445.008,0.14
2020-12-13T19:00:00,-5.67,87.3,1.7,77.4,56.38,285.9,-6.66,257.048,452.882,0.13
2020-12-13T20:00:00,-5.81,86.6,1.65,129.2,93.1,286.1,-6.28,257.556,398.018,0.14
2020-12-13T21:00:00,-5.92,85.6,1.42,121.9,89,282.1,-6.43,257.81,469.9,0.14
2020-12-13T22:00:00,-5.9,89.8,1.13,67.81,50.55,283.1,-6.31,258.318,472.948,0.14
2020-12-13T23:00:00,-5.78,90.6,1.16,59.19,44.68,284.6,-6.24,258.826,452.12,0.14
2020-12-14T00:00:00,-6.16,93.8,0.95,18.89,14.31,285.6,-6.43,259.08,468.122,0.13
2020-12-14T01:00:00,-6.06,94.9,0.47,0.64,1.1,285,-6.63,259.334,467.106,0.14
2020-12-14T02:00:00,-5.98,96.4,0.29,0.06,0.3,285.8,-6.19,259.588,468.884,0.14
2020-12-14T03:00:00,-5.78,96.2,0.38,0.16,0.05,287,-5.84,259.588,471.932,0.14
2020-12-14T04:00:00,-5.88,96.6,0.25,0,0,286.7,-6.06,259.588,474.98,0.14
2020-12-14T05:00:00,-5.84,97.1,0.2,0.14,0.11,286.9,-5.89,259.588,477.012,0.14
2020-12-14T06:00:00,-6.33,97.1,0.01,0,0,285.4,-6.19,259.588,478.028,0.14
2020-12-14T07:00:00,-6.2,97.3,0.05,0.01,0.02,284.8,-6.36,259.588,480.06,0.15
2020-12-14T08:00:00,-6.12,97.8,0.12,0,0.12,285.2,-6.43,259.588,474.98,0.15
2020-12-14T09:00:00,-6.62,98.4,0.6,0,0,283.7,-6.71,259.588,474.98,0.14
2020-12-14T10:00:00,-6.42,98,1.34,0.1,0.04,283.9,,259.588,478.028,0.14
2020-12-14T11:00:00,-6.32,97.4,1.94,0,0.06,284.6,-6.58,259.588,478.028,0.14
2020-12-14T12:00:00,-6.51,97.4,2.11,0,0,288.7,-6.85,259.588,477.012,0.14
2020-12-14T13:00:00,-6.69,97.1,1.75,0,0,291.5,-7.13,259.588,475.996,0.14
2020-12-14T14:00:00,-7.12,97.1,1.14,0,0,292.7,-7.59,259.588,475.996,0.15
2020-12-14T15:00:00,-7.37,96.7,1.3,0,0,289.5,-8.85,259.588,474.98,0.15
2020-12-14T16:00:00,-6.94,97.3,1.68,22.79,15.64,283.6,-7.43,259.334,475.996,0.14
2020-12-14T17:00:00,-5.69,96.4,1.82,89.4,61.6,288.7,-6.92,259.588,477.012,0.15
2020-12-14T18:00:00,-5.21,91.3,1.89,132.9,73.83,291.9,-7.78,259.588,474.98,0.15
2020-12-14T19:00:00,-4.03,82.5,1.97,297.3,90.2,295.1,-8.77,259.588,472.948,0.16
2020-12-14T20:00:00,-2.39,85.4,2.08,397.9,159.3,302,-7.41,259.588,481.076,0.16
2020-12-14T21:00:00,-2.81,82.9,1.86,413,154.3,292.7,-7.78,259.842,473.964,0.15
2020-12-14T22:00:00,-4.33,98,1.47,211.3,109.8,277.1,-7.02,259.842,477.012,0.14
2020-12-14T23:00:00,-4.19,93.9,1.99,168.2,102.3,278.8,-5.66,259.842,481.076,0.16
2020-12-15T00:00:00,-4.6,99.4,2.31,44.6,30.26,287.9,-4.99,259.588,480.06,0.15
2020-12-15T01:00:00,-4.94,99.6,1.74,0.78,0.69,287.8,-5.24,259.588,483.108,0.15
2020-12-15T02:00:00,-5.1,97.3,1.99,0,0.61,269.1,-6.68,259.588,483.108,0.15
2020-12-15T03:00:00,-4.98,97.6,2.31,0,0.57,273.5,-6.67,259.588,486.918,0.14
2020-12-15T04:00:00,-5.06,90.8,2.16,0,1.91,256.5,-9.05,259.588,487.934,0.15
2020-12-15T05:00:00,-5.01,96.9,1.86,0,1.38,269,-8.2,259.588,486.918,0.15
2020-12-15T06:00:00,-5.14,97.4,1.49,0,0.63,280,-7.17,259.588,487.934,0.15
2020-12-15T07:00:00,-5.5,96.7,1.98,0,1.37,268.1,-9.64,259.588,488.95,0.15
2020-12-15T08:00:00,-5.37,96.8,1.53,0,1,281.6,-7.75,259.588,487.934,0.15
2020-12-15T09:00:00,-4.94,96.4,1.47,0,0.44,287.9,-6.06,259.588,487.934,0.15
2020-12-15T10:00:00,-4.74,83.3,0.83,0,1.46,286.3,-6.42,259.588,490.982,0.15
2020-12-15T11:00:00,-4.81,87.8,0.33,0,2.43,283.6,-6.89,259.588,489.966,0.16
2020-12-15T12:00:00,-5.07,90.7,0.44,0,0,285.7,-7.07,259.588,488.95,0.16
2020-12-15T13:00:00,-5.02,93.1,0.67,0,0,284.9,-6.69,259.588,487.934,0.16
2020-12-15T14:00:00,-5.37,98.1,0.26,0,0,289,-5.99,259.588,487.934,0.16
2020-12-15T15:00:00,-5.94,92.2,0.12,0,0,266.2,-7.76,259.588,487.934,0.16
2020-12-15T16:00:00,-6.67,91.4,0.05,8.68,6.94,228.3,-10.97,259.588,485.902,0.17
2020-12-15T17:00:00,-4.46,81.5,0.25,80.2,53.83,278.4,-6.51,259.588,488.95,0.17
2020-12-15T18:00:00,-3.26,79.66,1.01,138,94.4,286.5,-4.66,259.588,490.982,0.16
2020-12-15T19:00:00,-2.88,80.2,1,159.4,111.3,285.3,-4.08,259.588,489.966,0.16
2020-12-15T20:00:00,-1.99,72.41,0.95,189.5,132.3,285.5,-3.47,259.588,487.934,0.16
2020-12-15T21:00:00,-2.54,89.6,0.95,151.5,104,288.5,-3.6,259.842,484.886,0.16
2020-12-15T22:00:00,-3.52,87.4,0.64,89.4,66.84,300.3,-4.33,260.096,475.996,0.17
2020-12-15T23:00:00,-3.61,94.9,0.51,49.64,37.48,298.5,-4.26,260.35,469.9,0.17
2020-12-16T00:00:00,-3.36,96.7,0.5,19.75,15.36,298.3,-3.84,260.604,474.98,0.17
2020-12-16T01:00:00,-3.34,99.3,0.45,0.4,0.55,297.7,-3.57,260.604,490.982,0.17
2020-12-16T02:00:00,-2.95,100,0.61,0.22,0.15,299.1,-3.04,261.112,500.126,0.17
2020-12-16T03:00:00,-2.68,100,0.57,0.03,0.11,300.4,-2.92,261.62,501.904,0.17
2020-12-16T04:00:00,-2.34,100,0.76,0.09,0.16,301.8,-2.61,261.874,501.904,0.17
2020-12-16T05:00:00,-2.02,100,0.79,0.11,0.15,303.4,-2.27,261.874,502.92,0.17
2020-12-16T06:00:00,-1.85,100,0.81,0,0,304.6,-2.08,261.874,501.904,0.17
2020-12-16T07:00:00,-1.93,100,0.77,0,0,304.3,-2.14,261.874,502.92,0.18
2020-12-16T08:00:00,-1.8,100,1.1,0,0,304.8,-2.01,261.874,500.888,0.18
2020-12-16T09:00:00,-1.81,100,1.19,0,0.02,304.8,-2.01,261.874,501.904,0.18
2020-12-16T10:00:00,-1.86,100,1.03,0,0,304.7,-2.04,261.874,501.904,0.18
2020-12-16T11:00:00,-2.01,100,0.9,0,0,304.1,-2.17,261.874,500.888,0.18
2020-12-16T12:00:00,-2.29,100,0.65,0,0,309.1,-2.43,261.874,500.888,0.19
2020-12-16T13:00:00,-2.39,100,0.62,0,0,299.3,-2.56,261.874,501.904,0.19
2020-12-16T14:00:00,-2.33,100,0.61,0,0,297,-2.53,261.874,499.11,0.19
2020-12-16T15:00:00,-2.27,100,0.48,0,0,294.9,-2.54,261.874,500.888,0.19
2020-12-16T16:00:00,-2.17,100,0.92,21.36,14.8,266.9,-3.56,261.874,499.11,0.19
2020-12-16T17:00:00,-2.02,100,0.4,94.6,65.75,233.1,-5.11,261.874,500.126,0.18
2020-12-16T18:00:00,-2.18,99.7,0.46,89.5,61.99,198,-6.94,261.874,504.952,0.19
